dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1713405600,2024-04-18 02:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,18.71,10000,15.77,18.8,17.85,19.92,1012,,,83,1.34,96,2.68,,,,,40,802,Clouds,scattered clouds,03n
1713409200,2024-04-18 03:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,17.94,10000,15.57,18.04,17.54,18.81,1012,,,86,1.54,30,,,,,,100,804,Clouds,overcast clouds,04n
1713412800,2024-04-18 04:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,17.13,10000,15.3,17.22,15.88,17.73,1012,,,89,3.09,40,,,,,,100,804,Clouds,overcast clouds,04n
1713416400,2024-04-18 05:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,16.95,10000,15.13,17.02,16.43,17.85,1012,,,89,3.09,350,,,,,,100,804,Clouds,overcast clouds,04n
1713420000,2024-04-18 06:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,15.9,10000,14.09,15.87,15.5,17.11,1012,,,89,3.09,60,,,,,,75,803,Clouds,broken clouds,04n
1713423600,2024-04-18 07:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,15.24,10000,13.78,15.2,14.76,15.85,1011,,,91,1.54,50,,,,,,75,803,Clouds,broken clouds,04n
1713427200,2024-04-18 08:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,15.08,10000,13.79,15.05,14.21,15.85,1012,,,92,2.57,60,,,,,,75,803,Clouds,broken clouds,04n
1713430800,2024-04-18 09:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,14.64,10000,13.36,14.56,14.21,14.95,1012,,,92,1.54,70,,,,,,75,803,Clouds,broken clouds,04n
1713434400,2024-04-18 10:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,14.2,,13.09,14.1,13.65,14.92,1014,,,93,1.66,291,,,,,,74,803,Clouds,broken clouds,04n
1713438000,2024-04-18 11:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,14.15,10000,13.04,14.05,13.69,14.85,1014,,,93,0.45,56,0.89,,,,,40,741,Fog,fog,50d
1713441600,2024-04-18 12:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,15.1,9656,13.81,15.07,14.92,16,1015,,,92,1.54,70,,,,,,75,701,Mist,mist,50d
1713445200,2024-04-18 13:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,16.38,9656,14.39,16.37,15.54,17.03,1015,,,88,2.57,30,,,,,,40,721,Haze,haze,50d
1713448800,2024-04-18 14:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,20.18,10000,15.61,20.21,18.85,21.56,1015,,,75,2.06,70,,0.18,,,,20,500,Rain,light rain,10d
1713452400,2024-04-18 15:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,21.78,10000,15.39,21.76,20.85,22.58,1016,,,67,3.09,50,,0.1,,,,75,500,Rain,light rain,10d
1713456000,2024-04-18 16:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,21.14,10000,14.31,21.01,20.54,23.26,1016,,,65,6.17,340,,,,,,75,803,Clouds,broken clouds,04d
1713459600,2024-04-18 17:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,23.52,10000,13.4,23.31,22.54,24.8,1016,,,53,5.14,20,,,,,,75,803,Clouds,broken clouds,04d
1713463200,2024-04-18 18:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,24.77,10000,13.03,24.56,23.85,25.92,1016,,,48,6.17,350,9.77,,,,,40,802,Clouds,scattered clouds,03d
